fps,value_loss,explained_variance,total_timesteps,nupdates,policy_entropy
146,0.01734495535492897,0.927975483238697,6248000,78100,0.9546375274658203
146,0.017664307728409767,0.8477998226881027,6256000,78200,0.9265462160110474
146,0.01069568656384945,0.9248476475477219,6264000,78300,0.8719902038574219
146,0.00770088005810976,0.9326058030128479,6272000,78400,0.9151264429092407
146,0.015912584960460663,0.8202788531780243,6280000,78500,0.877105712890625
146,0.04758865386247635,0.9204376935958862,6288000,78600,0.9024707674980164
146,0.011062612757086754,0.94265541061759,6296000,78700,0.879132091999054
146,0.014092445373535156,0.8370514661073685,6304000,78800,0.9133661985397339
146,0.014352691359817982,0.931178979575634,6312000,78900,0.8406184911727905
146,0.16128960251808167,0.6105291247367859,6320000,79000,0.993247389793396
146,0.02878531813621521,0.8931412026286125,6328000,79100,0.875822901725769
146,0.0679546594619751,0.9676485508680344,6336000,79200,0.8717697858810425
146,0.01602582074701786,0.9360399767756462,6344000,79300,0.999334454536438
146,0.01679137721657753,0.9101168215274811,6352000,79400,0.9124840497970581
146,0.07134073972702026,0.8921890929341316,6360000,79500,0.9252010583877563
146,0.05836429074406624,0.8364421427249908,6368000,79600,0.9334905743598938
146,0.023701261729002,0.9683652222156525,6376000,79700,0.9154989123344421
146,0.11478646844625473,0.2545204162597656,6384000,79800,0.8792484402656555
146,0.10398118197917938,0.29259729385375977,6392000,79900,0.9513949155807495
146,0.030180850997567177,0.8888737484812737,6400000,80000,0.9431160688400269
146,0.04095938056707382,0.932964101433754,6408000,80100,0.8065345883369446
146,0.1098547950387001,0.6726741790771484,6416000,80200,0.8531436920166016
146,0.07363657653331757,0.8513712286949158,6424000,80300,0.8700419664382935
146,0.010602874681353569,0.8875501677393913,6432000,80400,0.7758224010467529
146,0.03344203904271126,0.9719315618276596,6440000,80500,0.8786209225654602
146,0.053775180131196976,0.8148975819349289,6448000,80600,0.8657447695732117
146,0.11921846866607666,0.7564202100038528,6456000,80700,0.9893653988838196
146,0.014904698356986046,0.9885985758155584,6464000,80800,0.9717949032783508
146,0.14104488492012024,0.9557396769523621,6472000,80900,0.9051004648208618
146,0.06869056075811386,0.8403904139995575,6480000,81000,0.8448433876037598
146,0.017850438132882118,0.896467000246048,6488000,81100,0.7165718078613281
146,0.7152249217033386,0.804938018321991,6496000,81200,0.8108102083206177
146,0.014877798035740852,0.938852597028017,6504000,81300,0.712238609790802
146,0.01610642299056053,0.8760864436626434,6512000,81400,0.9561545252799988
146,0.0772164836525917,0.9312418848276138,6520000,81500,0.8594924211502075
146,0.018559511750936508,0.9466364867985249,6528000,81600,0.9556767344474792
146,0.1590055376291275,0.8213679939508438,6536000,81700,0.9235584139823914
146,0.020529944449663162,0.8728528320789337,6544000,81800,0.9075945019721985
146,0.01788569614291191,0.9472951963543892,6552000,81900,0.883573055267334
146,0.03626313805580139,0.8617821484804153,6560000,82000,0.8765954971313477
146,0.01193671952933073,0.9569459743797779,6568000,82100,0.9904734492301941
146,0.07064837962388992,0.7943263202905655,6576000,82200,0.856797993183136
146,0.01278348732739687,0.9079815968871117,6584000,82300,0.8199218511581421
146,0.25021904706954956,0.454467236995697,6592000,82400,0.9455086588859558
146,0.20340457558631897,0.7793088108301163,6600000,82500,1.0154693126678467
146,0.11118388175964355,0.0824771523475647,6608000,82600,0.8511936068534851
146,0.012563928961753845,0.9047840312123299,6616000,82700,0.8249524831771851
146,0.02563105896115303,0.9858291335403919,6624000,82800,0.8541244268417358
146,0.1012236624956131,0.8315603286027908,6632000,82900,0.9454919695854187
146,0.05360442399978638,0.9609976969659328,6640000,83000,0.9371199607849121
146,0.013328224420547485,0.9555115774273872,6648000,83100,0.8485240936279297
146,0.8026310801506042,0.18528759479522705,6656000,83200,0.865639865398407
146,0.012990948744118214,0.8783614188432693,6664000,83300,0.8434137105941772
146,0.06601323932409286,0.9557593129575253,6672000,83400,0.9195308685302734
146,0.033612582832574844,0.7953371107578278,6680000,83500,0.931104838848114
146,0.018452424556016922,0.953729048371315,6688000,83600,0.9332887530326843
146,0.022681808099150658,0.9037129357457161,6696000,83700,0.956129252910614
146,0.20398715138435364,0.04635828733444214,6704000,83800,0.845374584197998
146,0.020842058584094048,0.9298699870705605,6712000,83900,0.7910028696060181
146,0.021031606942415237,0.902436226606369,6720000,84000,0.9346104860305786
146,0.06266830116510391,0.8523448258638382,6728000,84100,0.8645359873771667
146,0.014130783267319202,0.9977287859655917,6736000,84200,0.6646250486373901
146,0.1152830496430397,0.4752178192138672,6744000,84300,0.8806051015853882
146,0.03929883986711502,0.8016124963760376,6752000,84400,0.8732951283454895
146,0.027159327641129494,0.9560814090073109,6760000,84500,0.8483366966247559
146,0.025433843955397606,0.8528321981430054,6768000,84600,0.7837833166122437
146,0.017528820782899857,0.9489313587546349,6776000,84700,0.750007688999176
146,0.022140610963106155,0.8914795964956284,6784000,84800,0.8928831815719604
146,0.03689110279083252,0.8660410195589066,6792000,84900,0.7564424276351929
146,0.0940178781747818,0.8900902345776558,6800000,85000,0.9266500473022461
146,0.029236719012260437,0.8833403959870338,6808000,85100,0.8723336458206177
146,0.018873952329158783,0.9570317603647709,6816000,85200,0.7861621975898743
146,0.12979909777641296,0.89840067923069,6824000,85300,0.8735085725784302
146,0.0402587428689003,0.9470958448946476,6832000,85400,0.8889609575271606
146,0.018907686695456505,0.9495501145720482,6840000,85500,0.9750615358352661
146,0.0167526938021183,0.9249519258737564,6848000,85600,0.8442628979682922
146,0.012205567210912704,0.9704937692731619,6856000,85700,0.8717334866523743
146,0.02899456024169922,0.9407090656459332,6864000,85800,0.875169575214386
147,0.09605436027050018,0.8375427275896072,6872000,85900,0.9591497182846069
147,0.15852315723896027,0.6450667381286621,6880000,86000,1.0291399955749512
147,0.27008336782455444,0.23292922973632812,6888000,86100,0.9644603729248047
147,0.4559903144836426,0.14672648906707764,6896000,86200,0.7082809805870056
147,0.2016475945711136,0.5740216970443726,6904000,86300,0.9353631734848022
147,0.1662408858537674,-0.12950921058654785,6912000,86400,0.8721927404403687
147,0.007827887311577797,0.961569007486105,6920000,86500,0.7294409871101379
147,0.18066732585430145,0.8587573021650314,6928000,86600,0.8180915713310242
147,0.2791137099266052,0.6385596692562103,6936000,86700,0.772915244102478
147,0.19949698448181152,0.8159378468990326,6944000,86800,0.8243547677993774
147,0.03225173428654671,0.9616708233952522,6952000,86900,0.8182857632637024
147,0.0363788828253746,0.922844335436821,6960000,87000,0.9037717580795288
147,0.027234885841608047,0.9432911388576031,6968000,87100,0.9576826095581055
147,0.04803570732474327,0.860694631934166,6976000,87200,0.9057380557060242
147,0.010910147801041603,0.948826976120472,6984000,87300,0.9077994227409363
147,0.19424979388713837,0.8406778872013092,6992000,87400,0.8073095083236694
147,0.030909836292266846,0.928690992295742,7000000,87500,0.944410502910614
147,0.05818777158856392,0.8221025317907333,7008000,87600,0.8443891406059265
147,0.011142974719405174,0.9601616486907005,7016000,87700,0.9709547758102417
147,0.02452157624065876,0.8025507777929306,7024000,87800,0.9096776843070984
147,0.12172027677297592,0.9238859117031097,7032000,87900,0.8086990118026733
147,0.025942549109458923,0.9914021641016006,7040000,88000,0.8500000834465027
147,0.08994263410568237,0.6295523345470428,7048000,88100,0.8709187507629395
147,0.019878875464200974,0.9717672374099493,7056000,88200,0.8486863970756531
147,0.04384800046682358,0.9653484150767326,7064000,88300,0.8696264028549194
147,0.012729937210679054,0.9459180533885956,7072000,88400,0.9374276995658875
147,0.012165343388915062,0.9631722308695316,7080000,88500,0.8888558149337769
147,0.045277297496795654,0.8890950456261635,7088000,88600,0.8251903653144836
147,0.0159902423620224,0.9713048562407494,7096000,88700,0.8952560424804688
147,0.14842315018177032,0.6672187149524689,7104000,88800,0.8562909960746765
147,0.01873144879937172,0.8974589183926582,7112000,88900,0.7614999413490295
147,0.04088751599192619,0.9223486632108688,7120000,89000,0.8624164462089539
147,0.02953987754881382,0.9463660828769207,7128000,89100,0.8801599740982056
147,0.3890392780303955,0.6113938391208649,7136000,89200,0.86931973695755
147,0.07965947687625885,0.8968999534845352,7144000,89300,0.7738962173461914
147,0.16086633503437042,0.6951389014720917,7152000,89400,0.9430276155471802
147,0.019283298403024673,0.9255475401878357,7160000,89500,0.8757177591323853
147,0.0225824061781168,0.9489329233765602,7168000,89600,0.8992282748222351
147,0.06407833099365234,0.8883498981595039,7176000,89700,0.913666844367981
147,0.014952706173062325,0.9670854583382607,7184000,89800,0.8503855466842651
147,0.025096986442804337,0.9588118456304073,7192000,89900,0.9447162747383118
147,0.2704034447669983,0.9289778023958206,7200000,90000,0.8732382655143738
147,0.20467913150787354,0.7631733417510986,7208000,90100,0.8566802740097046
147,0.016119912266731262,0.9711010064929724,7216000,90200,0.880976676940918
147,0.04065762832760811,0.9829072784632444,7224000,90300,0.9408050775527954
147,0.03407369181513786,0.9453502334654331,7232000,90400,0.8831329345703125
147,0.016226356849074364,0.979138558730483,7240000,90500,0.9047114253044128
147,0.037557728588581085,0.9803913738578558,7248000,90600,0.8787883520126343
147,0.06497562676668167,0.9019295573234558,7256000,90700,0.9499422907829285
147,0.043849460780620575,0.9282277449965477,7264000,90800,0.9137500524520874
147,0.07227599620819092,0.9282058626413345,7272000,90900,0.7898674011230469
147,0.059458423405885696,0.9414870217442513,7280000,91000,0.8119443655014038
147,0.02472628280520439,0.9023731499910355,7288000,91100,0.8566668629646301
147,0.04679367318749428,0.8860006481409073,7296000,91200,0.8549262881278992
147,0.16241709887981415,0.6198111772537231,7304000,91300,0.8702503442764282
147,0.010313323698937893,0.9813531022518873,7312000,91400,0.9507827758789062
147,0.019904104992747307,0.9833760354667902,7320000,91500,0.8881004452705383
147,0.02792808786034584,0.9236780852079391,7328000,91600,0.8555068969726562
147,0.05376117676496506,0.9456774517893791,7336000,91700,0.8728376626968384
147,0.4133131504058838,0.4731683135032654,7344000,91800,0.9155862927436829
147,0.40903225541114807,0.7679201811552048,7352000,91900,0.825884997844696
147,0.02708146534860134,0.9459713362157345,7360000,92000,0.953423023223877
147,0.04958508908748627,0.9334839358925819,7368000,92100,0.7627893686294556
147,0.41545361280441284,0.7750225365161896,7376000,92200,0.8466085195541382
147,0.04448401927947998,0.9693668521940708,7384000,92300,0.8962745666503906
147,0.03045172616839409,0.9329413697123528,7392000,92400,0.8643762469291687
147,0.01738446019589901,0.9413199350237846,7400000,92500,0.8309957385063171
147,0.008903028443455696,0.9794931244105101,7408000,92600,0.8185394406318665
147,0.08285413682460785,0.8856226950883865,7416000,92700,0.7952021360397339
147,0.01486208476126194,0.9671058878302574,7424000,92800,0.8382314443588257
147,0.0366116464138031,0.9624578468501568,7432000,92900,0.9481948018074036
147,0.01617497019469738,0.993719098623842,7440000,93000,0.8411757349967957
147,0.16135628521442413,0.896415188908577,7448000,93100,0.872056782245636
147,0.03845929354429245,0.9358877167105675,7456000,93200,0.8313426971435547
147,0.014754834584891796,0.9702859725803137,7464000,93300,0.8962515592575073
147,0.16805262863636017,0.7875979244709015,7472000,93400,0.9201515316963196
147,0.013702156953513622,0.9686134494841099,7480000,93500,0.8661142587661743
147,0.02126849815249443,0.9104689136147499,7488000,93600,0.8685204386711121
147,0.24862046539783478,0.6329657435417175,7496000,93700,0.8546670079231262
147,0.07816086709499359,0.627592146396637,7504000,93800,0.9815837740898132
147,0.015226289629936218,0.978719087317586,7512000,93900,0.9435588717460632
147,0.03854285553097725,0.9048138409852982,7520000,94000,0.8227930068969727
147,0.020408743992447853,0.9654404148459435,7528000,94100,0.7970616221427917
147,0.35219353437423706,0.6108753979206085,7536000,94200,0.8837373852729797
147,0.05175478011369705,0.9414266422390938,7544000,94300,0.9120956659317017
147,0.04809228703379631,0.9028274789452553,7552000,94400,0.8117062449455261
147,0.1846805214881897,0.7860903739929199,7560000,94500,0.8851432800292969
147,0.23493285477161407,0.7849062383174896,7568000,94600,0.8541468381881714
147,0.016075165942311287,0.9794344771653414,7576000,94700,0.822217583656311
147,0.015687089413404465,0.9589061252772808,7584000,94800,0.904004693031311
147,0.03593612462282181,0.9295049160718918,7592000,94900,0.8119806051254272
147,0.11257568746805191,0.8729158341884613,7600000,95000,0.8493439555168152
147,0.01699862815439701,0.9765992499887943,7608000,95100,0.8774534463882446
147,0.019898051396012306,0.9725356623530388,7616000,95200,0.7182615399360657
147,0.006623947527259588,0.9904979057610035,7624000,95300,0.8091499209403992
147,0.10527773201465607,0.9296461194753647,7632000,95400,0.878330409526825
147,0.1410025656223297,0.9731146041303873,7640000,95500,0.8687702417373657
147,0.08485677093267441,0.9040645807981491,7648000,95600,0.8689641952514648
147,0.13900652527809143,0.08328694105148315,7656000,95700,0.9497655630111694
147,0.2736913561820984,0.7611629366874695,7664000,95800,0.9910898208618164
147,0.027101527899503708,0.9329680278897285,7672000,95900,0.8496071100234985
147,0.046014994382858276,0.9239489510655403,7680000,96000,0.8598023653030396
147,0.01949664019048214,0.9665838032960892,7688000,96100,0.9643279910087585
147,0.06971793621778488,0.9526356533169746,7696000,96200,0.8663455843925476
147,0.024834081530570984,0.9481670893728733,7704000,96300,0.8705838918685913
147,0.034786783158779144,0.9660840816795826,7712000,96400,0.8734450340270996
147,0.1290092170238495,0.9054468050599098,7720000,96500,0.8566778898239136
147,0.03573774918913841,0.8991843014955521,7728000,96600,0.8662016987800598
147,0.03860341012477875,0.9583291113376617,7736000,96700,0.8725951313972473
147,0.038634974509477615,0.9228866323828697,7744000,96800,0.8965417742729187
147,0.011133456602692604,0.9833500385284424,7752000,96900,0.8268797993659973
147,0.03333941102027893,0.1902071237564087,7760000,97000,1.2111729383468628
147,0.01130375824868679,0.698702871799469,7768000,97100,0.8947950601577759
147,0.013564834371209145,0.8530395776033401,7776000,97200,0.9306623339653015
147,0.017255764454603195,0.9706339593976736,7784000,97300,0.879314124584198
147,0.029535576701164246,0.9531960114836693,7792000,97400,0.9151013493537903
147,0.02053631842136383,0.9540506079792976,7800000,97500,0.8225424885749817
147,0.06450407207012177,0.9220541268587112,7808000,97600,0.8948551416397095
147,0.17772848904132843,0.8224834948778152,7816000,97700,0.875311017036438
147,0.015532644465565681,0.9712792858481407,7824000,97800,0.8615218997001648
147,0.01576288603246212,0.9486285224556923,7832000,97900,0.907383918762207
147,0.0235501267015934,0.9516498483717442,7840000,98000,0.9180061221122742
147,0.0850856825709343,0.95897052064538,7848000,98100,0.7986978888511658
147,0.1371745765209198,0.9488864839076996,7856000,98200,0.8896564245223999
147,0.1118159294128418,0.9313387721776962,7864000,98300,0.8780481219291687
147,0.04362745210528374,0.8960647657513618,7872000,98400,0.9330841302871704
147,0.022348973900079727,0.9671930260956287,7880000,98500,0.8194713592529297
147,0.0379454642534256,0.9441643953323364,7888000,98600,0.8819673657417297
147,0.01381726749241352,0.9303834214806557,7896000,98700,0.9629027247428894
147,0.01865767315030098,0.9816535301506519,7904000,98800,0.9138382077217102
147,0.44793304800987244,0.656479686498642,7912000,98900,0.8902660608291626
147,0.12014744430780411,0.9142803400754929,7920000,99000,0.9326145052909851
147,0.023386335000395775,0.9093007668852806,7928000,99100,0.8656669855117798
147,0.37139958143234253,0.4658610224723816,7936000,99200,0.8134286999702454
147,0.11009673774242401,0.9351945742964745,7944000,99300,0.8121353387832642
147,0.9783083200454712,0.5743902027606964,7952000,99400,0.7442247271537781
147,0.3159019351005554,0.6281215846538544,7960000,99500,0.8839443325996399
147,0.12486865371465683,0.824499249458313,7968000,99600,0.7914769649505615
147,0.02633650228381157,0.9798425156623125,7976000,99700,0.877801775932312
147,0.053778864443302155,0.9615651816129684,7984000,99800,0.8781822323799133
147,0.04722936078906059,0.9349468499422073,7992000,99900,1.0090773105621338
147,0.01170756109058857,0.9869393110275269,8000000,100000,0.7812858819961548
147,0.42647895216941833,0.8598800152540207,8008000,100100,0.8333181142807007
147,0.05632801726460457,0.9557166658341885,8016000,100200,0.9691671133041382
147,0.020054657012224197,0.9729804564267397,8024000,100300,0.9158258438110352
147,0.023423438891768456,0.9483695551753044,8032000,100400,0.8162862658500671
147,0.08941783010959625,0.9458088055253029,8040000,100500,0.8386760950088501
147,0.0390971377491951,0.8761129453778267,8048000,100600,0.8900038003921509
147,0.3856770396232605,0.6638725697994232,8056000,100700,0.8342987895011902
147,0.11397086083889008,0.7605818510055542,8064000,100800,0.7500714063644409
147,0.0128409955650568,0.9840352945029736,8072000,100900,0.821175217628479
147,0.0909767746925354,0.8143699616193771,8080000,101000,0.8223404884338379
147,0.062472619116306305,0.75326007604599,8088000,101100,0.8571583032608032
147,0.03918687254190445,0.9701926298439503,8096000,101200,0.7714728116989136
147,0.0423688106238842,0.9810470137745142,8104000,101300,0.8640896677970886
147,0.015976641327142715,0.970692653208971,8112000,101400,0.9120382070541382
147,0.04824380949139595,0.9310764521360397,8120000,101500,0.9238462448120117
147,0.035469770431518555,0.91744464635849,8128000,101600,0.7787472009658813
147,0.03080080822110176,0.9280975013971329,8136000,101700,0.852641761302948
147,0.02811482921242714,0.9771273359656334,8144000,101800,0.8976553082466125
147,0.050613611936569214,0.9821478128433228,8152000,101900,0.9571634531021118
147,0.018346842378377914,0.9367992803454399,8160000,102000,0.9797159433364868
147,0.13542048633098602,0.9338798001408577,8168000,102100,0.9028846621513367
147,0.015491384081542492,0.9786673672497272,8176000,102200,0.8828527331352234
147,0.04638751223683357,0.97730946354568,8184000,102300,0.8575752377510071
147,0.07034382969141006,0.9487523920834064,8192000,102400,0.9198131561279297
147,0.022262852638959885,0.9614316038787365,8200000,102500,0.9156686663627625
147,0.009077483788132668,0.9739253986626863,8208000,102600,0.9648838043212891
147,0.021197214722633362,0.9546717554330826,8216000,102700,0.9106053113937378
147,0.13535594940185547,0.9107192978262901,8224000,102800,0.8101932406425476
147,0.26043152809143066,0.6526105999946594,8232000,102900,0.9999004602432251
147,0.20075806975364685,0.8380941450595856,8240000,103000,0.843226432800293
147,0.0489199236035347,0.9341602101922035,8248000,103100,0.7896991968154907
147,0.10633224248886108,0.9140350595116615,8256000,103200,0.8241445422172546
147,0.09021252393722534,0.9465955495834351,8264000,103300,0.7994117736816406
147,0.05226768180727959,0.9859095383435488,8272000,103400,0.7986107468605042
147,0.02382832020521164,0.9632679633796215,8280000,103500,0.8924061059951782
147,0.03496959060430527,0.9416233003139496,8288000,103600,0.8291904330253601
147,0.08842231333255768,0.9400188401341438,8296000,103700,0.7808617949485779
147,0.016876336187124252,0.9706894606351852,8304000,103800,0.9084542989730835
147,0.06810035556554794,0.9606808312237263,8312000,103900,0.7876344919204712
147,0.01528049074113369,0.9871767908334732,8320000,104000,0.8775526881217957
147,0.06389620900154114,0.9228420034050941,8328000,104100,0.9429577589035034
147,0.015756409615278244,0.9758244454860687,8336000,104200,0.9092081189155579
147,0.15890848636627197,0.874496340751648,8344000,104300,0.719355583190918
147,0.027370750904083252,0.9579311683773994,8352000,104400,0.8389080166816711
147,0.24082031846046448,0.7207708656787872,8360000,104500,0.8837404251098633
147,0.021812783554196358,0.9628759622573853,8368000,104600,0.818825364112854
147,0.015281662344932556,0.9550673961639404,8376000,104700,0.9087967872619629
147,0.47898370027542114,0.6699617207050323,8384000,104800,0.9066267013549805
147,0.0662284642457962,0.9752243384718895,8392000,104900,0.8687812685966492
147,0.06296302378177643,0.9789624270051718,8400000,105000,0.9424290657043457
147,0.0542210154235363,0.9320106133818626,8408000,105100,0.8609558343887329
147,0.24209745228290558,0.7846774309873581,8416000,105200,0.8784433603286743
147,0.06416170299053192,0.9733074251562357,8424000,105300,0.926718533039093
147,0.05846710130572319,0.9082366898655891,8432000,105400,0.9143813252449036
147,0.12828557193279266,0.9351806193590164,8440000,105500,0.8386823534965515
147,0.3896735906600952,0.6678111553192139,8448000,105600,0.8480607867240906
147,0.01793733611702919,0.9790483471006155,8456000,105700,0.9080291986465454
147,0.021960441023111343,0.9627003557980061,8464000,105800,0.8538788557052612
147,0.014091032557189465,0.9780133403837681,8472000,105900,0.8641848564147949
147,0.0335601381957531,0.9515952430665493,8480000,106000,0.8163795471191406
147,0.015643933787941933,0.977731229737401,8488000,106100,0.7558454275131226
147,0.16548265516757965,0.5186637043952942,8496000,106200,0.8757003545761108
147,0.05181772634387016,0.9638511277735233,8504000,106300,0.9173294901847839
147,0.05512618273496628,0.9124517813324928,8512000,106400,0.9726934432983398
147,0.085868701338768,0.9348525777459145,8520000,106500,0.8736467361450195
147,0.25126147270202637,0.8660807609558105,8528000,106600,0.8236832618713379
147,0.3127565383911133,0.9124207198619843,8536000,106700,0.8813821077346802
147,0.01521338801831007,0.9842402841895819,8544000,106800,0.9551448822021484
147,0.2090698480606079,0.962598517537117,8552000,106900,0.9076952934265137
147,0.013873566873371601,0.9903076449409127,8560000,107000,0.8466259837150574
147,0.02143368497490883,0.9858913859352469,8568000,107100,0.8883091807365417
147,0.04000771418213844,0.9629854001104832,8576000,107200,0.9545848965644836
147,0.0376141294836998,0.9573483355343342,8584000,107300,0.7889328002929688
147,2.4645276069641113,-0.00019180774688720703,8592000,107400,0.78661048412323
147,0.023443836718797684,0.9705342799425125,8600000,107500,0.771960437297821
147,0.026016678661108017,0.9754870254546404,8608000,107600,0.7874628305435181
147,0.031093215569853783,0.9654326252639294,8616000,107700,0.7519134283065796
147,0.7771556973457336,0.7132126092910767,8624000,107800,0.8122924566268921
147,0.09845486283302307,0.94218460470438,8632000,107900,0.7676809430122375
147,0.06073986366391182,0.953172467648983,8640000,108000,0.8493339419364929
147,0.033518195152282715,0.9749873448163271,8648000,108100,0.8501517176628113
147,0.030145281925797462,0.9774047080427408,8656000,108200,0.8696029782295227
147,0.04964694380760193,0.9782976545393467,8664000,108300,0.8218042254447937
147,0.0160814356058836,0.9881312754005194,8672000,108400,0.9058889150619507
147,0.08467184752225876,0.9788268804550171,8680000,108500,0.9798322916030884
147,0.05319344997406006,0.9651660807430744,8688000,108600,0.7819457054138184
147,0.02451617643237114,0.990945003926754,8696000,108700,0.9115238189697266
147,0.016069674864411354,0.9749187733978033,8704000,108800,0.8159753680229187
147,0.09981124103069305,0.8868166729807854,8712000,108900,0.8904882669448853
147,0.012643823400139809,0.9888244988396764,8720000,109000,0.825999915599823
147,0.6898972392082214,0.6987618803977966,8728000,109100,0.8904209136962891
147,0.10577895492315292,0.9283571317791939,8736000,109200,0.8757231831550598
147,0.018085436895489693,0.9840030111372471,8744000,109300,0.9043071866035461
147,0.047948624938726425,0.944264855235815,8752000,109400,0.9253581762313843
147,0.015663370490074158,0.9897143999114633,8760000,109500,0.7422053217887878
147,0.028330456465482712,0.9741886146366596,8768000,109600,0.887222945690155
147,0.03186609596014023,0.9837570190429688,8776000,109700,0.9046574831008911
147,0.025074880570173264,0.9675853624939919,8784000,109800,0.8266409039497375
147,0.13738779723644257,0.9513013064861298,8792000,109900,0.9177693128585815
147,0.017430666834115982,0.9882895844057202,8800000,110000,0.8967382311820984
147,0.11782889068126678,0.8818952888250351,8808000,110100,0.8324968218803406
147,0.01979312300682068,0.9727324862033129,8816000,110200,0.7597389221191406
147,0.052045904099941254,0.9371875375509262,8824000,110300,0.7472225427627563
147,0.03684299439191818,0.9686192013323307,8832000,110400,0.8264580965042114
147,0.03000434674322605,0.9757711719721556,8840000,110500,0.9193264245986938
147,0.13520009815692902,0.8838567286729813,8848000,110600,0.898617148399353
147,0.02724268101155758,0.9862249726429582,8856000,110700,0.9201744198799133
147,0.14685626327991486,0.9237907752394676,8864000,110800,0.8446735143661499
147,0.07745323330163956,0.942270316183567,8872000,110900,0.8496266603469849
147,0.022439589723944664,0.9863169118762016,8880000,111000,0.8829230070114136
147,0.025541970506310463,0.9815646894276142,8888000,111100,0.8907201886177063
147,0.022999953478574753,0.9773432873189449,8896000,111200,0.9172506332397461
147,0.02221090719103813,0.9810052905231714,8904000,111300,0.9222238659858704
147,0.1945658177137375,0.906250886619091,8912000,111400,0.7893460988998413
147,0.20040902495384216,0.9168123379349709,8920000,111500,0.9041644930839539
147,0.03245645761489868,0.9660416804254055,8928000,111600,0.8333644866943359
147,0.1668122559785843,0.9600983187556267,8936000,111700,0.8613914251327515
147,0.0365767702460289,0.5358005464076996,8944000,111800,0.7965266704559326
147,0.07593358308076859,0.9223920926451683,8952000,111900,0.8080545663833618
147,0.02154899574816227,0.9262225180864334,8960000,112000,0.8355194330215454
147,0.02789340540766716,0.9356869608163834,8968000,112100,0.8024652600288391
147,0.07124557346105576,0.9003708884119987,8976000,112200,0.7376615405082703
147,0.05365893244743347,0.9728368707001209,8984000,112300,0.8956562280654907
147,0.024199601262807846,0.9641781114041805,8992000,112400,0.8172092437744141
147,0.1646897792816162,0.9622121080756187,9000000,112500,0.7722756862640381
147,0.0368897020816803,0.9707479421049356,9008000,112600,1.0021287202835083
147,0.09754229336977005,0.9861056143417954,9016000,112700,0.7331121563911438
147,0.0136910080909729,0.9836138729006052,9024000,112800,0.9656392335891724
147,0.037101250141859055,0.9889482585713267,9032000,112900,0.8906611204147339
147,0.029679391533136368,0.9642884880304337,9040000,113000,0.8628387451171875
147,0.03325072303414345,0.9500791653990746,9048000,113100,0.9169325828552246
147,0.09170962870121002,0.9647692143917084,9056000,113200,0.7984486818313599
147,0.01724560745060444,0.9863880695775151,9064000,113300,0.9108691215515137
147,0.016428928822278976,0.9824989922344685,9072000,113400,0.8134822845458984
147,0.04908037930727005,0.9632232151925564,9080000,113500,0.9611204266548157
147,0.11342519521713257,0.8297319263219833,9088000,113600,0.8452997207641602
147,0.014500692486763,0.99025649856776,9096000,113700,0.9185258746147156
147,0.022226670756936073,0.9784050323069096,9104000,113800,0.994991660118103
147,0.01429054606705904,0.9887280771508813,9112000,113900,0.8637415766716003
147,0.20008286833763123,0.890877477824688,9120000,114000,0.9727100133895874
147,0.061318498104810715,0.7025213241577148,9128000,114100,0.9077726602554321
147,0.03529167175292969,0.9902596278116107,9136000,114200,0.892799973487854
147,0.07078719139099121,0.9834765382111073,9144000,114300,0.7354835271835327
147,0.02291521616280079,0.987059866078198,9152000,114400,0.7903264760971069
147,0.05761387199163437,0.918609544634819,9160000,114500,0.9682079553604126
147,0.012299442663788795,0.9816704988479614,9168000,114600,0.9590137600898743
147,0.03400891274213791,0.9305963218212128,9176000,114700,0.9348444938659668
147,0.035125743597745895,0.9694809131324291,9184000,114800,0.8812200427055359
147,0.03962310031056404,0.963776983320713,9192000,114900,0.9648386240005493
147,0.03579316288232803,0.9880773965269327,9200000,115000,0.9778209924697876
147,0.03948112577199936,0.9780266340821981,9208000,115100,0.9073389172554016
147,0.021475067362189293,0.9888137336820364,9216000,115200,0.8655768632888794
147,0.058124832808971405,0.9714889004826546,9224000,115300,0.7848213315010071
147,0.015344458632171154,0.9854306671768427,9232000,115400,0.9197767376899719
147,0.023993395268917084,0.9775446895509958,9240000,115500,0.9206116795539856
147,0.04918855056166649,0.9560810998082161,9248000,115600,0.8505293130874634
147,0.32680922746658325,0.7804239839315414,9256000,115700,1.0173614025115967
147,0.08679133653640747,0.9804619066417217,9264000,115800,0.877202033996582
147,0.08213956654071808,0.9862871943041682,9272000,115900,0.8383973240852356
147,0.0636470764875412,0.9543725587427616,9280000,116000,0.9768621325492859
147,0.020861566066741943,0.9535405784845352,9288000,116100,0.9337976574897766
147,0.12195813655853271,0.9541224464774132,9296000,116200,0.7959283590316772
147,0.025077110156416893,0.9840717613697052,9304000,116300,0.858991801738739
147,0.01294616051018238,0.9911146210506558,9312000,116400,0.8004838824272156
147,0.03266412764787674,0.9804184325039387,9320000,116500,0.9167588353157043
147,0.01896665059030056,0.9902976173907518,9328000,116600,0.861140251159668
147,0.060375772416591644,0.9339084178209305,9336000,116700,0.8159996271133423
147,0.24679327011108398,0.9421029128134251,9344000,116800,0.8662347793579102
147,0.014420215971767902,0.9921594643965364,9352000,116900,0.8716500997543335
147,0.05529894307255745,0.8837376460433006,9360000,117000,0.8694591522216797
